instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac_n200,AUC_frac_n1000,AUC_frac_usable_n1000,n_depths_evaluated_n200,n_depths_evaluated_n1000,n_usable_depths_n200,n_usable_depths_n1000,se_auc_frac_n200,se_auc_frac_n1000
c06_s05_cov100_seed00000011_bw010,c06_s05_cov100_seed00000011,flip,fast_gate,6,5,1.0,0.1,11,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0004015419999632286,0.012156374999904074,0.012557916999867302,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000012_bw010,c06_s05_cov100_seed00000012,flip,fast_gate,6,5,1.0,0.1,12,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0004322499999034335,0.011477166999952715,0.011909416999856148,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000013_bw010,c06_s05_cov100_seed00000013,flip,fast_gate,6,5,1.0,0.1,13,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0003819579999344569,0.012203958999975839,0.012585916999910296,,4,12,4,0,0.9,0.9,0.9,5,5,2,5,0.0,0.0
c06_s05_cov100_seed00000014_bw010,c06_s05_cov100_seed00000014,flip,fast_gate,6,5,1.0,0.1,14,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00040008399992075283,0.012005499999986569,0.012405583999907321,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000015_bw010,c06_s05_cov100_seed00000015,flip,fast_gate,6,5,1.0,0.1,15,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0003822499999159845,0.011708249999969667,0.012090499999885651,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000016_bw010,c06_s05_cov100_seed00000016,flip,fast_gate,6,5,1.0,0.1,16,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00039483400007611635,0.012224250000031134,0.01261908400010725,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000017_bw010,c06_s05_cov100_seed00000017,flip,fast_gate,6,5,1.0,0.1,17,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0003938340000786411,0.012292874999957348,0.01268670900003599,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c06_s05_cov100_seed00000018_bw010,c06_s05_cov100_seed00000018,flip,fast_gate,6,5,1.0,0.1,18,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0004004589999340169,0.01213054100003319,0.012530999999967207,,4,12,4,0,0.9,0.9,0.9,5,5,4,5,0.0,0.0
c06_s05_cov100_seed00000019_bw010,c06_s05_cov100_seed00000019,flip,fast_gate,6,5,1.0,0.1,19,X,Y,5,0,5,0.625,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000382542000011199,0.011975167000059628,0.012357709000070827,,4,12,4,0,0.9,0.9,0.9,5,5,3,5,0.0,0.0
c08_s01_cov100_seed00000000_bw010,c08_s01_cov100_seed00000000,flip,fast_gate,8,1,1.0,0.1,0,X,Y,9,2,9,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 C04->C07 C05->C06 W->Y X->C03 X->Y C00-X C02-X,0.0007470420000572631,0.0,0.0007470420000572631,,2,17,6,0,0.3836363636363636,0.39072504708097927,0.5601694915254237,9,9,1,3,0.06304612360610168,0.028107641698006308
c08_s01_cov100_seed00000002_bw010,c08_s01_cov100_seed00000002,flip,fast_gate,8,1,1.0,0.1,2,X,Y,10,2,10,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C06 C00->C07 C00->Y C06->C05 W->Y X->C02 X->C04 X->C07 X->Y C00-X,0.0004580840000016906,0.0,0.0004580840000016906,,1,10,5,0,0.5012909800140253,0.3864730698104485,0.3864730698104485,10,10,2,4,0.1538242693447156,0.050820056881001344
c08_s01_cov100_seed00000003_bw010,c08_s01_cov100_seed00000003,flip,fast_gate,8,1,1.0,0.1,3,X,Y,11,2,11,0.7857142857142857,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C06 C00->Y C02->C05 C03->C04 C03->C07 C04->C07 C06->C03 W->Y X->C02 X->Y C00-X,0.00048716699996020907,0.0,0.00048716699996020907,,1,11,4,0,0.897635135135135,0.8707102846846502,0.712376951351317,11,11,2,4,0.021893862970082188,0.016259041991414255
c08_s01_cov100_seed00000004_bw010,c08_s01_cov100_seed00000004,flip,fast_gate,8,1,1.0,0.1,4,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C04 C03->C06 C04->C06 C04->C07 W->Y X->C02 X->Y C00-C05 C00-X,0.000693999999953121,0.0,0.000693999999953121,,2,15,5,0,0.175,0.20133333333333336,0.20133333333333336,8,8,2,7,0.024206145913796356,0.011545978937692103
c08_s01_cov100_seed00000007_bw010,c08_s01_cov100_seed00000007,flip,fast_gate,8,1,1.0,0.1,7,X,Y,7,2,7,0.7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-C07 C00-X,0.0005078340000181925,0.0,0.0005078340000181925,,2,13,3,0,0.2,0.2,0.2,7,7,0,4,0.0,0.0
c08_s01_cov100_seed00000009_bw010,c08_s01_cov100_seed00000009,flip,fast_gate,8,1,1.0,0.1,9,X,Y,9,2,9,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 C05->C06 C05->C07 C06->C07 W->Y X->Y C00-X C02-X,0.0010584579999886046,0.0,0.0010584579999886046,,3,25,7,0,0.2963102199944306,0.34266456656744115,0.34266456656744115,9,9,1,7,0.033540775969862234,0.020123634711065028
c08_s01_cov100_seed00000010_bw010,c08_s01_cov100_seed00000010,flip,fast_gate,8,1,1.0,0.1,10,X,Y,9,2,9,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C07 C00->Y C02->C03 C02->C04 C04->C06 W->Y X->C05 X->Y C00-X C02-X,0.0007944579999730195,0.0,0.0007944579999730195,,2,17,6,0,0.21186991869918698,0.22192348849652221,0.583721241305511,9,9,2,3,0.015004137375139564,0.006364035242238625
c08_s01_cov100_seed00000015_bw010,c08_s01_cov100_seed00000015,flip,fast_gate,8,1,1.0,0.1,15,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C06 C04->C07 C05->C04 W->Y X->C02 X->Y C00-X,0.00030791699998644617,0.0,0.00030791699998644617,,1,8,3,0,0.6776190476190476,0.6705937023530625,0.6705937023530625,8,8,1,4,0.06839482105792385,0.04409851281133764
c08_s01_cov100_seed00000017_bw010,c08_s01_cov100_seed00000017,flip,fast_gate,8,1,1.0,0.1,17,X,Y,9,2,9,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C02->C07 C03->C04 C05->C06 W->Y X->C05 X->Y C00-X C02-X,0.0011109170000054291,0.0,0.0011109170000054291,,3,25,7,0,0.19663461538461538,0.21843434343434343,0.21843434343434343,9,9,1,5,0.014877092027377394,0.00972049326596651
c08_s01_cov100_seed00000019_bw010,c08_s01_cov100_seed00000019,flip,fast_gate,8,1,1.0,0.1,19,X,Y,8,2,8,0.7272727272727273,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C06 C05->C07 W->Y X->C02 X->C03 X->Y C00-X,0.00034975000005488255,0.0,0.00034975000005488255,,1,8,3,0,0.16081349206349205,0.17573418358785028,0.2945460647759692,8,8,2,3,0.018475970096752847,0.008814281038541271
c08_s01_cov100_seed00000021_bw010,c08_s01_cov100_seed00000021,flip,fast_gate,8,1,1.0,0.1,21,X,Y,8,2,8,0.7272727272727273,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->Y C02->C03 C04->C07 W->Y X->C04 X->C06 X->Y C00-X,0.0003544159999364638,0.0,0.0003544159999364638,,1,8,3,0,0.1796666666666667,0.14971498978379122,0.26813604241537015,8,8,2,3,0.019555261203592775,0.008237106119941792
c08_s01_cov100_seed00000022_bw010,c08_s01_cov100_seed00000022,flip,fast_gate,8,1,1.0,0.1,22,X,Y,9,2,9,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->Y C02->C04 C05->C06 W->Y X->C02 X->C03 X->Y C00-C05 C00-X,0.001802249999968808,0.0,0.001802249999968808,,5,41,12,0,0.2733333333333333,0.30909161406392976,0.7453913798718924,9,9,2,3,0.012072312982222617,0.020804560476237903
c08_s01_cov100_seed00000025_bw010,c08_s01_cov100_seed00000025,flip,fast_gate,8,1,1.0,0.1,25,X,Y,11,2,11,0.7857142857142857,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C03 C02->C04 C02->C06 C03->C06 W->Y X->C02 X->C04 X->C07 X->Y C00-X,0.00048162500002035813,0.0,0.00048162500002035813,,1,11,3,0,0.11862233811386355,0.1224130113121092,0.22485203570235307,11,11,1,3,0.020739003972205263,0.008139740621385257
c08_s01_cov100_seed00000030_bw010,c08_s01_cov100_seed00000030,flip,fast_gate,8,1,1.0,0.1,30,X,Y,9,2,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C06 C00->Y C02->C03 C02->C04 C06->C05 W->Y X->C07 X->Y C00-X,0.0003648749999456413,0.0,0.0003648749999456413,,1,9,4,0,0.6162368212826926,0.7367579584737218,0.7367579584737218,9,9,2,4,0.13144428491612292,0.05450020511315611
c08_s01_cov100_seed00000031_bw010,c08_s01_cov100_seed00000031,flip,fast_gate,8,1,1.0,0.1,31,X,Y,10,2,10,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->Y C02->C03 C02->C05 C05->C06 C06->C07 W->Y X->C02 X->Y C00-C04 C00-X,0.001284415999975863,0.0,0.001284415999975863,,3,28,6,0,0.9263888888888889,0.9194117647058825,0.7279831932773111,10,10,1,3,0.028576011521892174,0.013520333879904095
c08_s01_cov100_seed00000035_bw010,c08_s01_cov100_seed00000035,flip,fast_gate,8,1,1.0,0.1,35,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C02->C05 C04->C02 W->Y X->C03 X->C07 X->Y C00-X,0.000325999999972737,0.0,0.000325999999972737,,1,8,3,0,0.8197560232938759,0.8308689626230666,0.5801226939663502,8,8,2,3,0.021104075376944156,0.009331003534743058
c08_s01_cov100_seed00000036_bw010,c08_s01_cov100_seed00000036,flip,fast_gate,8,1,1.0,0.1,36,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->Y C02->C05 C03->C04 C05->C06 C07->C03 W->Y X->Y C00-X,0.00030937500002892193,0.0,0.00030937500002892193,,1,8,3,0,0.943529411764706,0.9358141392624152,0.9358141392624152,8,8,2,4,0.012107106478204349,0.006250432686488092
c08_s01_cov100_seed00000038_bw010,c08_s01_cov100_seed00000038,flip,fast_gate,8,1,1.0,0.1,38,X,Y,9,2,9,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C03->C05 C03->C06 C05->C07 W->Y X->C03 X->C04 X->C05 X->Y C00-X C02-X,0.0010923330000878195,0.0,0.0010923330000878195,,3,25,7,0,0.16875,0.1515625,0.1515625,9,9,2,7,0.00819381912632931,0.004417258936679157
c08_s01_cov100_seed00000040_bw010,c08_s01_cov100_seed00000040,flip,fast_gate,8,1,1.0,0.1,40,X,Y,7,2,7,0.7,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C03 C03->C07 C04->C06 W->Y X->C02 X->Y C00-C05 C00-X,0.0004870409999284675,0.0,0.0004870409999284675,,2,13,3,0,0.35,0.35212765957446807,0.35212765957446807,7,7,0,4,0.03374742788552765,0.015450284992254452
c08_s01_cov100_seed00000043_bw010,c08_s01_cov100_seed00000043,flip,fast_gate,8,1,1.0,0.1,43,X,Y,10,2,10,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C06 C00->Y C02->C07 C03->C04 C04->C05 W->Y X->C02 X->C06 X->Y C00-X C03-X,0.0009919999999965512,0.0,0.0009919999999965512,,2,19,6,0,0.2081168831168831,0.23980255039078574,0.5157466063348417,10,10,1,3,0.023674720898874606,0.012920761223914718
c08_s04_cov100_seed00000015_bw010,c08_s04_cov100_seed00000015,flip,fast_gate,8,4,1.0,0.1,15,X,Y,7,2,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C07 W->Y X->C05 X->C06 X->Y C01-C02 C02-C03 C03-X,0.001555749999965883,0.0,0.001555749999965883,,7,40,11,0,0.3,0.3,0.3,7,7,1,4,0.0,0.0
c08_s04_cov100_seed00000017_bw010,c08_s04_cov100_seed00000017,flip,fast_gate,8,4,1.0,0.1,17,X,Y,9,2,9,0.75,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C06'), ('C03', 'C05'), ('C03', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.0022237919999952283,0.02488554199999271,0.02710933399998794,,10,46,10,0,0.5854545454545454,0.5625435540069686,0.6341463414634148,9,9,1,4,0.026559262796065585,0.01139640257597346
c08_s04_cov100_seed00000018_bw010,c08_s04_cov100_seed00000018,flip,fast_gate,8,4,1.0,0.1,18,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C01->C00 C01->C06 C02->C06 W->Y X->C05 X->Y C01-C02 C02-C03 C03-X,0.002348082999901635,0.0,0.002348082999901635,,8,53,17,0,0.38461538461538464,0.375,0.825,8,8,1,3,0.010006825162892169,0.0054126587736527424
c08_s04_cov100_seed00000019_bw010,c08_s04_cov100_seed00000019,flip,fast_gate,8,4,1.0,0.1,19,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C02', 'C06'), ('C05', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.001339041000051111,0.02479512499996872,0.02613416600001983,,7,34,7,0,0.6945701357466063,0.7420879120879122,0.7420879120879122,8,8,1,5,0.04572252654445732,0.02299855382554375
c08_s04_cov100_seed00000021_bw010,c08_s04_cov100_seed00000021,flip,fast_gate,8,4,1.0,0.1,21,X,Y,7,2,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C05 C02->C07 W->Y X->C06 X->Y C01-C02 C02-C03 C03-X,0.00207470899999862,0.0,0.00207470899999862,,8,45,15,0,0.3,0.3,1.0,7,7,1,2,0.0,0.0
c08_s04_cov100_seed00000023_bw010,c08_s04_cov100_seed00000023,flip,fast_gate,8,4,1.0,0.1,23,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C05'), ('C00', 'Y'), ('C03', 'C06'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.0025042920000259983,0.024881749999963176,0.027386041999989175,,12,53,12,0,0.5,0.5,0.5,8,8,1,6,0.0,0.0
c08_s04_cov100_seed00000027_bw010,c08_s04_cov100_seed00000027,flip,fast_gate,8,4,1.0,0.1,27,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C01->C00 C03->C06 W->Y X->C06 X->C07 X->Y C01-C02 C02-C03 C03-X,0.0021522910000157935,0.0,0.0021522910000157935,,7,47,13,0,0.36923076923076925,0.3965531736023539,0.3965531736023539,8,8,1,5,0.01280077375904375,0.009905818232786094
c08_s04_cov100_seed00000034_bw010,c08_s04_cov100_seed00000034,flip,fast_gate,8,4,1.0,0.1,34,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C05'), ('C00', 'C06'), ('C00', 'Y'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.002490332999968814,0.03155320800010486,0.034043541000073674,,14,59,14,0,0.5444444444444445,0.5565217391304348,0.5565217391304348,8,8,1,6,0.016563466499998444,0.00730911717549384
c08_s04_cov100_seed00000039_bw010,c08_s04_cov100_seed00000039,flip,fast_gate,8,4,1.0,0.1,39,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C06 C02->C07 C03->C06 W->Y X->C05 X->Y C01-C02 C02-C03 C03-X,0.00238833399998839,0.0,0.00238833399998839,,8,53,16,0,0.4022222222222222,0.4135294117647058,0.5752941176470586,8,8,1,4,0.017283245135513936,0.009074515685574781
c08_s04_cov100_seed00000043_bw010,c08_s04_cov100_seed00000043,flip,fast_gate,8,4,1.0,0.1,43,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C03', 'C05'), ('C03', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0014337090000253738,0.025053833000015402,0.026487542000040776,,7,34,7,0,0.8496503496503497,0.8469485614646904,0.8469485614646904,8,8,1,5,0.03743041873596893,0.017566527368047622
c08_s04_cov100_seed00000045_bw010,c08_s04_cov100_seed00000045,flip,fast_gate,8,4,1.0,0.1,45,X,Y,7,2,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C03->C06 W->Y X->C05 X->C07 X->Y C01-C02 C02-C03 C03-X,0.0009605830000509741,0.0,0.0009605830000509741,,4,24,6,0,0.38888888888888895,0.3793103448275862,0.3793103448275862,7,7,1,4,0.03312693299999689,0.01284653325626225
c08_s04_cov100_seed00000047_bw010,c08_s04_cov100_seed00000047,flip,fast_gate,8,4,1.0,0.1,47,X,Y,7,2,7,0.7,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C05'), ('C00', 'Y'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.000991625000096974,0.020561208000003717,0.02155283300010069,,6,23,6,0,0.6,0.6,0.6,7,7,1,5,0.0,0.0
c08_s04_cov100_seed00000048_bw010,c08_s04_cov100_seed00000048,flip,fast_gate,8,4,1.0,0.1,48,X,Y,7,2,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C07 C00->Y C01->C00 C02->C06 W->Y X->Y C01-C02 C02-C03 C03-X,0.001331832999994731,0.0,0.001331832999994731,,5,29,11,0,0.3,0.3,0.3,7,7,2,3,0.0,0.0
c08_s04_cov100_seed00000053_bw010,c08_s04_cov100_seed00000053,flip,fast_gate,8,4,1.0,0.1,53,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C06'), ('C00', 'Y'), ('C03', 'C05'), ('C03', 'C07'), ('C07', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0023307080000449787,0.02253941699996176,0.024870125000006738,,12,53,12,0,0.9303030303030304,0.9302392344497609,0.9302392344497609,8,8,1,6,0.030840053258598354,0.009988728745558966
c08_s04_cov100_seed00000054_bw010,c08_s04_cov100_seed00000054,flip,fast_gate,8,4,1.0,0.1,54,X,Y,9,2,9,0.75,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C05'), ('C01', 'C06'), ('C03', 'C07'), ('C05', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0031274579999944763,0.02638541700002861,0.029512875000023087,,18,68,18,0,0.5461538461538462,0.5538461538461539,0.5538461538461539,9,9,1,7,0.013826415911891033,0.007982684948658014
c08_s04_cov100_seed00000056_bw010,c08_s04_cov100_seed00000056,flip,fast_gate,8,4,1.0,0.1,56,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C05'), ('C05', 'C06'), ('C06', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.0016007089999447999,0.023589499999957297,0.025190208999902097,,9,34,9,0,0.5615384615384615,0.5590163934426229,0.5590163934426229,8,8,1,6,0.01349320029703122,0.0062968957344047205
c08_s04_cov100_seed00000058_bw010,c08_s04_cov100_seed00000058,flip,fast_gate,8,4,1.0,0.1,58,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C06'), ('C01', 'C07'), ('C02', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0017587909999292606,0.02493858299999374,0.026697373999923002,,11,40,11,0,0.5916666666666667,0.5649122807017544,0.5649122807017544,8,8,1,6,0.00797855923130282,0.006321258874556505
c08_s04_cov100_seed00000063_bw010,c08_s04_cov100_seed00000063,flip,fast_gate,8,4,1.0,0.1,63,X,Y,9,2,9,0.75,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C03', 'C06'), ('C03', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.00230708300000515,0.02467987499994706,0.02698695799995221,,10,46,10,0,0.5933333333333333,0.5886939571150097,0.6842105263157894,9,9,1,5,0.022066118377433618,0.012397539892409151
c08_s04_cov100_seed00000064_bw010,c08_s04_cov100_seed00000064,flip,fast_gate,8,4,1.0,0.1,64,X,Y,8,2,8,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C07'), ('C00', 'Y'), ('C02', 'C05'), ('C02', 'C06'), ('C06', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0020584999999755382,0.021416749999957574,0.023475249999933112,,13,53,13,0,0.6435897435897434,0.723218304576144,0.723218304576144,8,8,1,5,0.07943166463611784,0.03846336111964651
c08_s04_cov100_seed00000065_bw010,c08_s04_cov100_seed00000065,flip,fast_gate,8,4,1.0,0.1,65,X,Y,7,2,7,0.7,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C05'), ('C00', 'Y'), ('C06', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.0014252089999899908,0.02102633300000889,0.02245154199999888,,10,34,10,0,0.6,0.6,0.6,7,7,1,5,0.0,0.0
