network,tier,x,y,arm,rep,true_dag_on_path,chat_source_sha256,generating_dag_sha256,k_sha256,n_k,status,committed_verdict,z_size,g0_undirected,k_g0,separation,separation_status,component_size,r_claim,r_claim_status,r_id,r_hop,hop_method,hop_exact,hop_lower_bound,phi_1,witness,n_wrong_claims,n_omitted,z_valid_at_truth,z_backdoor_at_truth,severity,bucket_B2_free_rule,bucket_B4_kg0,bucket_B5_k,bucket_B6_hop,bucket_B7_claim,cpdag_source,truth_status,truth_extends_g0,n_claims_on_absent_edges,y_true_descendant,r_cert_claim,panel_n,beta_hat,true_effect,bias_abs,se_fwl,band_lo,band_hi,band_covers_truth
arth150,T3,20,38,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,226,161,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,26,342,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,269,598,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,331,570,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,ok,closed_form,12,41,0,,no_z_member_in_component,8,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,8,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,-0.033307,0.0,0.033307,0.005267,-0.043629,-0.022985,0
arth150,T3,422,598,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,ok,closed_form,12,41,0,,no_z_member_in_component,8,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,8,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,ok,0,0,1,-1,5000,-0.108353,-0.188176,0.079823,0.025167,-0.157681,-0.059026,0
arth150,T3,454,38,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,480,570,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,540,636,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,573,181,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,596,93,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,629,281,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,ok,closed_form,1,41,0,,no_z_member_in_component,8,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,8,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,-0.183469,0.0,0.183469,0.015289,-0.213435,-0.153502,0
arth150,T3,640,181,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,677,623,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,ok,closed_form,12,41,0,,no_z_member_in_component,8,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,8,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,-0.003995,0.0,0.003995,0.00712,-0.017951,0.00996,1
arth150,T3,714,281,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,ok,closed_form,1,41,0,,no_z_member_in_component,8,,no_retractable_edges,,-1,no_retractable_edges,1,,,,0,8,0,0,validity,dangerous,safe,safe,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,-1,5000,-0.172107,0.0,0.172107,0.018807,-0.208967,-0.135246,0
arth150,T3,738,198,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,781,256,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,783,558,D_DEGEN,0,false,88b0c645ffbeee7e,fe0383023632e970,4f53cda18c2baa0c,0,not_amenable,not_amenable,,41,0,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
arth150,T3,100,245,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
arth150,T3,187,269,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,20,38,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,226,161,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,y_not_possible_descendant,y_not_possible_descendant,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,26,342,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,269,598,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,331,570,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,ok,closed_form,12,35,6,,no_z_member_in_component,8,,gt_3,,-1,local_up_fast_budget,0,7,0.0,,0,8,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.033307,0.0,0.033307,0.005267,-0.043629,-0.022985,0
arth150,T3,422,598,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,ok,closed_form,12,35,6,,no_z_member_in_component,8,,gt_3,,-1,local_up_fast_budget,0,7,0.0,,0,8,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,ok,0,0,1,4,5000,-0.108353,-0.188176,0.079823,0.025167,-0.157681,-0.059026,0
arth150,T3,454,38,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,480,570,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,y_not_possible_descendant,y_not_possible_descendant,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,540,636,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,573,181,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,596,93,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,629,281,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,ok,closed_form,1,35,6,,no_z_member_in_component,8,,gt_3,,-1,local_up_fast_budget,0,7,0.0,,0,8,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.183469,0.0,0.183469,0.015289,-0.213435,-0.153502,0
arth150,T3,640,181,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,677,623,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,ok,closed_form,12,35,6,,no_z_member_in_component,8,,gt_3,,-1,local_up_fast_budget,0,7,0.0,,0,8,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.003995,0.0,0.003995,0.00712,-0.017951,0.00996,1
arth150,T3,714,281,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,ok,closed_form,1,35,6,,no_z_member_in_component,8,,gt_3,,-1,local_up_fast_budget,0,7,0.0,,0,8,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.172107,0.0,0.172107,0.018807,-0.208967,-0.135246,0
arth150,T3,738,198,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,781,256,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,783,558,A_TRUE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,3ac12d9fb6a9dd35,5,not_amenable,not_amenable,,35,6,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
arth150,T3,100,245,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
arth150,T3,187,269,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,20,38,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,226,161,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,26,342,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,269,598,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,331,570,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,422,598,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
arth150,T3,454,38,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,480,570,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,540,636,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,573,181,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,596,93,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,629,281,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,640,181,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,677,623,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,714,281,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,738,198,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,781,256,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
arth150,T3,783,558,A_ORACLE,0,via_K,88b0c645ffbeee7e,fe0383023632e970,d3efd7cb63676b90,41,knowledge_inconsistent,,,,,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
ecoli70,T3,asnA,aceB,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
ecoli70,T3,icdA,asnA,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,ok,closed_form,1,4,4,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.25,icdA->asnA,2,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,0.141205,0.0,0.141205,0.006847,0.127785,0.154624,0
ecoli70,T3,lacA,cspG,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,2,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.041328,0.0,0.041328,0.00424,0.033018,0.049638,0
ecoli70,T3,lacA,hupB,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,2,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.027479,0.0,0.027479,0.011479,0.00498,0.049978,0
ecoli70,T3,lacA,lpdA,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,2,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.029086,0.0,0.029086,0.00581,-0.040474,-0.017698,0
ecoli70,T3,lacA,sucA,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,lacA->lacY,2,0,0,0,validity,safe,dangerous,dangerous,safe,safe,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,0.040327,0.0,0.040327,0.007122,0.026368,0.054286,0
ecoli70,T3,lacA,yfiA,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,2,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.025973,0.0,0.025973,0.009933,0.006504,0.045441,0
ecoli70,T3,lacY,atpG,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,2,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.003447,0.0,0.003447,0.0066,-0.009489,0.016384,1
ecoli70,T3,lacY,flgD,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,2,0,0,0,validity,safe,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.01545,0.0,0.01545,0.006726,-0.028632,-0.002267,0
ecoli70,T3,lacY,lacA,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacY,pspA,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacY,yedE,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,aceB,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,dnaJ,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,ibpB,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,lpdA,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,sucD,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,nuoM,ygcE,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,pspA,yedE,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,not_amenable,not_amenable,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,ycgX,dnaG,D_LLM,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,adf48c616bbda2fa,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,ok,0,0,1,,,,,,,,,
ecoli70,T3,asnA,aceB,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,1,4,4,,no_z_member_in_component,2,1,exact,1,1,local_up_fast,1,,0.25,asnA->icdA,0,0,1,1,benign,held,held,held,held,held,pc_fisherz_n5000,ok,0,0,1,1,5000,0.59108,0.547058,0.044022,0.031308,0.529718,0.652442,1
ecoli70,T3,icdA,asnA,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,y_not_possible_descendant,y_not_possible_descendant,,4,4,,,,,,,,,,,,,,,,,,,,,,,pc_fisherz_n5000,y_not_true_descendant,0,0,0,,,,,,,,,
ecoli70,T3,lacA,cspG,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,0,0,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.041328,0.0,0.041328,0.00424,0.033018,0.049638,0
ecoli70,T3,lacA,hupB,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,0,0,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,0.027479,0.0,0.027479,0.011479,0.00498,0.049978,0
ecoli70,T3,lacA,lpdA,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,1,4,4,,no_z_member_in_component,3,,gt_3,,-1,e1_ladder,1,,0.0,,0,0,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,4,5000,-0.029086,0.0,0.029086,0.00581,-0.040474,-0.017698,0
ecoli70,T3,lacA,sucA,D_RAND,0,false,8dcf3124bf1dd508,1e66d18a0961d54a,3f4ceacd6f5a5d3b,4,ok,closed_form,2,4,4,,no_z_member_in_component,3,1,exact,1,1,local_up_fast,1,,0.25,lacA->lacY,0,0,0,0,validity,dangerous,dangerous,dangerous,dangerous,dangerous,pc_fisherz_n5000,y_not_true_descendant,0,0,0,1,5000,0.040327,0.0,0.040327,0.007122,0.026368,0.054286,0
