instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac_n200,AUC_frac_n1000,AUC_frac_usable_n1000,n_depths_evaluated_n200,n_depths_evaluated_n1000,n_usable_depths_n200,n_usable_depths_n1000,se_auc_frac_n200,se_auc_frac_n1000
c06_s05_cov050_seed00000013_bw010,c06_s05_cov050_seed00000013,flip,fast_gate,6,5,0.5,0.1,13,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.00031708300002719625,0.0,0.00031708300002719625,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000014_bw010,c06_s05_cov050_seed00000014,flip,fast_gate,6,5,0.5,0.1,14,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002490830000283495,0.0,0.0002490830000283495,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000015_bw010,c06_s05_cov050_seed00000015,flip,fast_gate,6,5,0.5,0.1,15,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002500420000046688,0.0,0.0002500420000046688,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000016_bw010,c06_s05_cov050_seed00000016,flip,fast_gate,6,5,0.5,0.1,16,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002444170000330814,0.0,0.0002444170000330814,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000017_bw010,c06_s05_cov050_seed00000017,flip,fast_gate,6,5,0.5,0.1,17,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002309169999534788,0.0,0.0002309169999534788,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000018_bw010,c06_s05_cov050_seed00000018,flip,fast_gate,6,5,0.5,0.1,18,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002656249999972715,0.0,0.0002656249999972715,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c06_s05_cov050_seed00000019_bw010,c06_s05_cov050_seed00000019,flip,fast_gate,6,5,0.5,0.1,19,X,Y,2,3,2,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y W->Y X->Y C00-C01 C01-C02 C02-C03 C03-C04 C04-X,0.0002477919999819278,0.0,0.0002477919999819278,,2,3,3,0,0.7,0.7,0.7,2,2,2,2,0.0,0.0
c08_s01_cov050_seed00000000_bw010,c08_s01_cov050_seed00000000,flip,fast_gate,8,1,0.5,0.1,0,X,Y,4,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y C03->C05 C04->C07 C05->C06 W->Y X->Y C00-X C02-X C03-X,0.0004076249999798165,0.0,0.0004076249999798165,,1,7,2,0,0.23399999999999999,0.2259,0.2259,4,4,2,2,0.008787491109526086,0.004091355521095668
c08_s01_cov050_seed00000001_bw010,c08_s01_cov050_seed00000001,flip,fast_gate,8,1,0.5,0.1,1,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C04 C04->C05 C05->C07 W->Y X->C06 X->Y C00-X C03-X,0.0003258339999661075,0.0,0.0003258339999661075,,1,7,2,0,0.34031476997578697,0.3632476861444951,0.3632476861444951,4,4,3,3,0.022702938710410625,0.009568841990573831
c08_s01_cov050_seed00000002_bw010,c08_s01_cov050_seed00000002,flip,fast_gate,8,1,0.5,0.1,2,X,Y,5,4,6,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C06 C00->Y W->Y X->C04 X->Y C00-C07 C00-X C02-X C05-C06 C07-X,0.00043520799999896553,0.0,0.00043520799999896553,,1,6,2,0,0.5892096774193549,0.6206736842105264,0.6206736842105264,5,5,2,2,0.06332061017628919,0.025580213193944934
c08_s01_cov050_seed00000003_bw010,c08_s01_cov050_seed00000003,flip,fast_gate,8,1,0.5,0.1,3,X,Y,6,6,9,0.7857142857142857,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C06 C00->Y C02->C00 C02->C05 C02->X C03->C07 C04->C07 W->Y X->Y C00-X C03-C04 C03-C06,0.000571041000000605,0.0,0.000571041000000605,,1,9,4,0,0.8466666666666667,0.839730933023616,0.839730933023616,6,6,2,3,0.016102271706869932,0.006949140385633558
c08_s01_cov050_seed00000004_bw010,c08_s01_cov050_seed00000004,flip,fast_gate,8,1,0.5,0.1,4,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 C03->C06 C04->C07 W->Y X->C02 X->Y C00-X C04-C06,0.00029433399998879395,0.0,0.00029433399998879395,,1,7,2,0,0.15545454545454546,0.15748502994011976,0.15748502994011976,4,4,3,3,0.014292479883390776,0.00669315709883547
c08_s01_cov050_seed00000005_bw010,c08_s01_cov050_seed00000005,flip,fast_gate,8,1,0.5,0.1,5,X,Y,4,1,8,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C02->C03 C02->C04 W->Y X->C02 X->C04 X->C05 X->C06 X->Y C00-X C02-C06,0.0003661250000277505,0.0,0.0003661250000277505,,1,8,3,0,0.42297297297297287,0.4356444700421799,0.4356444700421799,4,4,2,2,0.034856104573413815,0.015790732082839553
c08_s01_cov050_seed00000006_bw010,c08_s01_cov050_seed00000006,flip,fast_gate,8,1,0.5,0.1,6,X,Y,4,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C02->C06 C04->C07 W->Y X->C03 X->C05 X->Y C00-X,0.0002317919999654805,0.0,0.0002317919999654805,,1,7,2,0,0.8683673469387756,0.85,0.85,4,4,2,2,0.015038264312579652,0.006694827640161777
c08_s01_cov050_seed00000007_bw010,c08_s01_cov050_seed00000007,flip,fast_gate,8,1,0.5,0.1,7,X,Y,4,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C03->C04 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00024366700000655328,0.0,0.00024366700000655328,,1,7,2,0,0.162,0.16007905138339923,0.16007905138339923,4,4,2,2,0.014951922953252537,0.006653242652489591
c08_s01_cov050_seed00000008_bw010,c08_s01_cov050_seed00000008,flip,fast_gate,8,1,0.5,0.1,8,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 C03->C06 C03->C07 W->Y X->C02 X->Y C00-X C05-C07,0.0002858750000314103,0.0,0.0002858750000314103,,1,7,2,0,0.4802777777777777,0.45065419464563233,0.45065419464563233,4,4,2,2,0.04414708345643221,0.020095094695574182
c08_s01_cov050_seed00000009_bw010,c08_s01_cov050_seed00000009,flip,fast_gate,8,1,0.5,0.1,9,X,Y,4,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 C05->C06 C05->C07 W->Y X->Y C00-X C02-X C06-C07,0.00038941700000805213,0.0,0.00038941700000805213,,1,7,2,0,0.3082417582417582,0.33477077047612036,0.33477077047612036,4,4,3,3,0.02141892743052262,0.00912819175443066
c08_s01_cov050_seed00000010_bw010,c08_s01_cov050_seed00000010,flip,fast_gate,8,1,0.5,0.1,10,X,Y,4,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C07 C00->Y C02->C03 C02->C04 C04->C06 W->Y X->Y C00-X C02-X C05-X,0.0004106249999722422,0.0,0.0004106249999722422,,1,7,2,0,0.219,0.22469999999999998,0.22469999999999998,4,4,2,2,0.00941780229140536,0.004113381820351717
c08_s01_cov050_seed00000011_bw010,c08_s01_cov050_seed00000011,flip,fast_gate,8,1,0.5,0.1,11,X,Y,4,5,4,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->Y W->Y X->Y C00-C05 C00-C06 C00-C07 C00-X C02-C04 C03-C06,0.0003270830000019487,0.0,0.0003270830000019487,,1,4,2,0,0.9189999999999999,0.9211,0.9211,4,4,2,2,0.00941780229140536,0.004176696062679209
c08_s01_cov050_seed00000012_bw010,c08_s01_cov050_seed00000012,flip,fast_gate,8,1,0.5,0.1,12,X,Y,5,3,7,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->Y C06->C07 W->Y X->C02 X->Y C00-X C03-X C04-C05 C04-C06,0.0004207080000355745,0.0,0.0004207080000355745,,1,7,2,0,0.708597014925373,0.6960585365853657,0.6960585365853657,5,5,2,2,0.04069247238549785,0.020083629219432055
c08_s01_cov050_seed00000013_bw010,c08_s01_cov050_seed00000013,flip,fast_gate,8,1,0.5,0.1,13,X,Y,4,0,9,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C04 C03->C06 C04->C06 C05->C07 W->Y X->C02 X->C05 X->Y C00-X,0.00035312500000372893,0.0,0.00035312500000372893,,1,9,3,0,0.12903225806451613,0.14198019801980197,0.14198019801980197,4,4,4,4,0.015401561783020701,0.006665365301792056
c08_s01_cov050_seed00000014_bw010,c08_s01_cov050_seed00000014,flip,fast_gate,8,1,0.5,0.1,14,X,Y,4,0,7,0.7,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C03 C04->C05 C05->C07 W->Y X->C04 X->Y C00-X,0.00023679200000970013,0.0,0.00023679200000970013,,1,7,2,0,0.8929936305732484,0.8933333333333333,0.8933333333333333,4,4,2,2,0.011469024395042635,0.005192027853513793
c08_s01_cov050_seed00000015_bw010,c08_s01_cov050_seed00000015,flip,fast_gate,8,1,0.5,0.1,15,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C06 C04->C07 W->Y X->C02 X->Y C00-X C04-C05,0.0002872499999853062,0.0,0.0002872499999853062,,1,7,2,0,0.542016806722689,0.5723358403803436,0.5723358403803436,4,4,2,2,0.04395607587445989,0.019744122784422717
c08_s01_cov050_seed00000016_bw010,c08_s01_cov050_seed00000016,flip,fast_gate,8,1,0.5,0.1,16,X,Y,4,0,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C02->C05 C06->C07 W->Y X->C02 X->C03 X->C04 X->Y C00-X,0.0002768329999867092,0.0,0.0002768329999867092,,1,8,3,0,0.4063994423143953,0.4432829007434459,0.4432829007434459,4,4,2,2,0.035082716268296246,0.015966853395745936
c08_s01_cov050_seed00000017_bw010,c08_s01_cov050_seed00000017,flip,fast_gate,8,1,0.5,0.1,17,X,Y,4,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C02->C07 C05->C06 W->Y X->C05 X->Y C00-X C02-X C03-C04,0.00039895800000522286,0.0,0.00039895800000522286,,1,7,2,0,0.4118843922035412,0.41893440346901534,0.41893440346901534,4,4,4,4,0.022094256863231205,0.009859421226906577
c08_s01_cov050_seed00000018_bw010,c08_s01_cov050_seed00000018,flip,fast_gate,8,1,0.5,0.1,18,X,Y,4,2,7,0.75,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C03->C05 C03->C06 C03->C07 W->Y X->C02 X->Y C00-X C03-X C05-C07,0.00036108300002979377,0.0,0.00036108300002979377,,1,7,2,0,0.36700634293438694,0.34920782851817334,0.34920782851817334,4,4,3,3,0.022328651681708236,0.009597087775003121
c08_s01_cov050_seed00000019_bw010,c08_s01_cov050_seed00000019,flip,fast_gate,8,1,0.5,0.1,19,X,Y,4,0,8,0.7272727272727273,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C06 C05->C07 W->Y X->C02 X->C03 X->Y C00-X,0.0002532089999931486,0.0,0.0002532089999931486,,1,8,3,0,0.6820721649484537,0.6946140625,0.6946140625,4,4,2,2,0.034776066324634,0.015053160004386725
c08_s04_cov050_seed00000000_bw010,c08_s04_cov050_seed00000000,flip,fast_gate,8,4,0.5,0.1,0,X,Y,4,3,6,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C06'), ('C03', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0011152499999980137,0.024126165999973637,0.02524141599997165,,5,15,5,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000001_bw010,c08_s04_cov050_seed00000001,flip,fast_gate,8,4,0.5,0.1,1,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C03', 'C06'), ('C06', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.0008980420000170852,0.020813750000002074,0.02171179200001916,,5,18,5,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000002_bw010,c08_s04_cov050_seed00000002,flip,fast_gate,8,4,0.5,0.1,2,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C06'), ('C03', 'C05'), ('C03', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.0011328749999961474,0.02110991600000034,0.022242790999996487,,6,23,6,0,0.8,0.8,0.8,4,4,3,4,0.0,0.0
c08_s04_cov050_seed00000003_bw010,c08_s04_cov050_seed00000003,flip,fast_gate,8,4,0.5,0.1,3,X,Y,4,4,5,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0010062079999784146,0.03096329199996717,0.03196949999994558,,4,12,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000004_bw010,c08_s04_cov050_seed00000004,flip,fast_gate,8,4,0.5,0.1,4,X,Y,4,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('C05', 'C06'), ('C06', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.0006284579999942252,0.01875441699996827,0.019382874999962496,,4,18,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000005_bw010,c08_s04_cov050_seed00000005,flip,fast_gate,8,4,0.5,0.1,5,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('C03', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.0008599579999781781,0.02062245899998061,0.021482416999958787,,4,18,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000006_bw010,c08_s04_cov050_seed00000006,flip,fast_gate,8,4,0.5,0.1,6,X,Y,4,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C03', 'C06'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.0006132080000043061,0.01791720900001792,0.018530417000022226,,5,18,5,0,0.8,0.8,0.8,4,4,3,4,0.0,0.0
c08_s04_cov050_seed00000007_bw010,c08_s04_cov050_seed00000007,flip,fast_gate,8,4,0.5,0.1,7,X,Y,4,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C06'), ('C05', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.0006483749999688371,0.01873233399999208,0.019380708999960916,,4,18,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000008_bw010,c08_s04_cov050_seed00000008,flip,fast_gate,8,4,0.5,0.1,8,X,Y,4,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C06'), ('C03', 'C05'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.0008671250000134023,0.018484749999970518,0.01935187499998392,,6,23,6,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000009_bw010,c08_s04_cov050_seed00000009,flip,fast_gate,8,4,0.5,0.1,9,X,Y,4,2,6,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.000777834000018629,0.02227345799997238,0.023051291999991008,,5,15,5,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000010_bw010,c08_s04_cov050_seed00000010,flip,fast_gate,8,4,0.5,0.1,10,X,Y,5,1,9,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C05'), ('C05', 'C06'), ('C05', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'C07'), ('X', 'Y'))",0.0012040839999940545,0.02323941599996715,0.024443499999961205,,4,24,4,0,0.7870588235294118,0.8020725388601037,0.8020725388601037,5,5,3,5,0.010755313844824414,0.005088772713251503
c08_s04_cov050_seed00000011_bw010,c08_s04_cov050_seed00000011,flip,fast_gate,8,4,0.5,0.1,11,X,Y,4,3,5,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.0008434580000198366,0.022834125000031236,0.023677583000051072,,4,12,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000012_bw010,c08_s04_cov050_seed00000012,flip,fast_gate,8,4,0.5,0.1,12,X,Y,4,2,6,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C07'), ('C03', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0010110000000054242,0.027638084000045637,0.02864908400005106,,6,19,6,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000013_bw010,c08_s04_cov050_seed00000013,flip,fast_gate,8,4,0.5,0.1,13,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C05', 'C06'), ('C05', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.000771709000048304,0.018359125000017684,0.019130834000065988,,4,18,4,0,0.8,0.8,0.8,4,4,3,4,0.0,0.0
c08_s04_cov050_seed00000014_bw010,c08_s04_cov050_seed00000014,flip,fast_gate,8,4,0.5,0.1,14,X,Y,4,1,6,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.0006234159999962685,0.018522292000000107,0.019145707999996375,,5,15,5,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000015_bw010,c08_s04_cov050_seed00000015,flip,fast_gate,8,4,0.5,0.1,15,X,Y,4,0,7,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C07'), ('W', 'Y'), ('X', 'C05'), ('X', 'C06'), ('X', 'Y'))",0.0010053330000232563,0.01811916700000893,0.019124500000032185,,6,23,6,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000016_bw010,c08_s04_cov050_seed00000016,flip,fast_gate,8,4,0.5,0.1,16,X,Y,4,1,7,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C02', 'C07'), ('C03', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0009071249999692554,0.022342416000014964,0.02324954099998422,,6,18,6,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000017_bw010,c08_s04_cov050_seed00000017,flip,fast_gate,8,4,0.5,0.1,17,X,Y,4,2,7,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C06'), ('C03', 'C05'), ('C03', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.0012057500000537402,0.022766790999980913,0.023972541000034653,,5,18,5,0,0.8,0.8,0.8,4,4,3,4,0.0,0.0
c08_s04_cov050_seed00000018_bw010,c08_s04_cov050_seed00000018,flip,fast_gate,8,4,0.5,0.1,18,X,Y,4,2,6,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C06'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.0009911249999845495,0.022963790999995126,0.023954915999979676,,6,19,6,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s04_cov050_seed00000019_bw010,c08_s04_cov050_seed00000019,flip,fast_gate,8,4,0.5,0.1,19,X,Y,4,2,6,0.7272727272727273,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C05'), ('C02', 'C06'), ('W', 'Y'), ('X', 'Y'))",0.0006880419999788501,0.023034375000008822,0.023722416999987672,,6,15,6,0,0.8,0.8,0.8,4,4,3,4,0.0,0.0
c08_s07_cov050_seed00000000_bw010,c08_s07_cov050_seed00000000,flip,fast_gate,8,7,0.5,0.1,0,X,Y,4,3,4,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0004921249999938482,0.017907041000000845,0.018399165999994693,,4,9,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s07_cov050_seed00000001_bw010,c08_s07_cov050_seed00000001,flip,fast_gate,8,7,0.5,0.1,1,X,Y,4,3,4,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0004986669999880178,0.018042625000020962,0.01854129200000898,,4,9,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s07_cov050_seed00000002_bw010,c08_s07_cov050_seed00000002,flip,fast_gate,8,7,0.5,0.1,2,X,Y,4,3,4,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005032909999727053,0.018010041999957593,0.0185133329999303,,4,9,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
c08_s07_cov050_seed00000003_bw010,c08_s07_cov050_seed00000003,flip,fast_gate,8,7,0.5,0.1,3,X,Y,4,3,4,0.7,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005346660000213888,0.018937832999995408,0.019472499000016796,,4,9,4,0,0.8,0.8,0.8,4,4,4,4,0.0,0.0
