instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c10_s01_cov100_seed00000042_bw010,c10_s01_cov100_seed00000042,flip,fast_gate,10,1,measured,1.0,0.1,,42,X,Y,10,2,10,10,0.7692307692307693,1,W,0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C03 C02->C04 C02->C05 C03->C07 C05->C06 W->Y X->C08 X->C09 X->Y C00-X,0.0005007500000147047,0.0,0.0005007500000147047,,1,10,4,0,0.1291828549943602,1.291828549943602,10,5
c10_s01_cov100_seed00000043_bw010,c10_s01_cov100_seed00000043,flip,fast_gate,10,1,measured,1.0,0.1,,43,X,Y,13,2,13,13,0.8125,2,"C00,W",0.07692307692307693,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C06 C00->Y C02->C07 C03->C04 C04->C05 C09->C08 W->Y X->C02 X->C03 X->C06 X->C08 X->C09 X->Y C00-X,0.0007877079999616399,0.0,0.0007877079999616399,,1,13,6,0,0.13150831402375113,1.884619564078571,13,7
c10_s01_cov100_seed00000048_bw010,c10_s01_cov100_seed00000048,flip,fast_gate,10,1,measured,1.0,0.1,,48,X,Y,11,2,11,11,0.7857142857142857,1,W,0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C09 C00->Y C03->C05 C03->C06 C03->C08 C04->C07 C06->C08 W->Y X->C03 X->C09 X->Y C00-X,0.0009875419999616497,0.0,0.0009875419999616497,,1,11,3,0,0.5637103490044666,2.6371034900446664,11,6
c10_s01_cov100_seed00000051_bw010,c10_s01_cov100_seed00000051,flip,fast_gate,10,1,measured,1.0,0.1,,51,X,Y,12,2,12,12,0.8,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C07 C00->Y C03->C02 C03->C08 C04->C06 C04->C09 C06->C09 W->Y X->C04 X->C05 X->Y C00-X,0.0006195419999812657,0.0,0.0006195419999812657,,1,12,5,0,0.22077528173838773,2.8431694840505437,12,5
c10_s01_cov100_seed00000052_bw010,c10_s01_cov100_seed00000052,flip,fast_gate,10,1,measured,1.0,0.1,,52,X,Y,11,2,11,11,0.7857142857142857,1,W,0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C06 C00->Y C02->C07 C03->C04 C05->C06 C07->C08 C08->C09 W->Y X->C02 X->C03 X->C07 X->Y C00-X,0.0011687080000228889,0.0,0.0011687080000228889,,1,11,4,0,0.8481292404865606,4.481292404865606,11,5
c10_s01_cov100_seed00000054_bw010,c10_s01_cov100_seed00000054,flip,fast_gate,10,1,measured,1.0,0.1,,54,X,Y,12,2,12,12,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C08 C00->Y C02->C03 C02->C04 C02->C05 C02->C06 C02->C09 C03->C04 C04->C09 W->Y X->Y C00-C07 C00-X,0.0011202080000884962,0.0,0.0011202080000884962,,2,23,5,0,0.979032258064516,6.6179087875417135,12,5
c10_s01_cov100_seed00000055_bw010,c10_s01_cov100_seed00000055,flip,fast_gate,10,1,measured,1.0,0.1,,55,X,Y,11,2,11,11,0.7857142857142857,1,W,0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C04 C03->C06 C03->C07 C04->C07 C04->C09 C05->C08 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.0007389999999531938,0.0,0.0007389999999531938,,1,11,4,0,0.9505856444679974,5.505856444679974,11,5
c10_s01_cov100_seed00000062_bw010,c10_s01_cov100_seed00000062,flip,fast_gate,10,1,measured,1.0,0.1,,62,X,Y,10,2,10,10,0.7692307692307693,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C09 C00->Y C03->C07 C03->C08 C09->C02 W->Y X->C03 X->C05 X->C06 X->Y C00-X,0.00043954199998097465,0.0,0.00043954199998097465,,1,10,3,0,0.14394996660265508,1.4394996660265509,10,6
c10_s01_cov100_seed00000063_bw010,c10_s01_cov100_seed00000063,flip,fast_gate,10,1,measured,1.0,0.1,,63,X,Y,14,2,14,14,0.8235294117647058,2,"C00,W",0.07142857142857142,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->C06 C00->Y C02->C04 C02->C06 C02->C07 C04->C08 C04->C09 C05->C02 C08->C09 W->Y X->C03 X->Y C00-X,0.0007643330000064452,0.0,0.0007643330000064452,,1,14,5,0,0.8823363505181687,5.597873309103256,14,7
c10_s01_cov100_seed00000067_bw010,c10_s01_cov100_seed00000067,flip,fast_gate,10,1,measured,1.0,0.1,,67,X,Y,12,2,12,12,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C07 C00->C08 C00->C09 C00->Y C02->C04 C02->C07 C05->C06 C07->C08 W->Y X->C03 X->C05 X->Y C00-X C02-X,0.002505749999954787,0.0,0.002505749999954787,,2,23,7,0,0.2290909090909091,2.8698564593301437,12,7
c10_s01_cov100_seed00000069_bw010,c10_s01_cov100_seed00000069,flip,fast_gate,10,1,measured,1.0,0.1,,69,X,Y,10,2,10,10,0.7692307692307693,1,W,0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C09 C00->Y C03->C05 C03->C07 C04->C06 C05->C07 C05->C08 W->Y X->C03 X->C04 X->Y C00-X,0.0006582500000149594,0.0,0.0006582500000149594,,1,10,4,0,0.8892051557465092,2.8920515574650913,10,6
c10_s01_cov100_seed00000070_bw010,c10_s01_cov100_seed00000070,flip,fast_gate,10,1,measured,1.0,0.1,,70,X,Y,12,2,12,12,0.8,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C06 C03->C09 C04->C05 C08->C02 W->Y X->C02 X->C03 X->C06 X->C07 X->C08 X->C09 X->Y C00-X,0.0006279579999954876,0.0,0.0006279579999954876,,1,12,4,0,0.14644700891573192,1.8158214405086706,12,7
c10_s01_cov100_seed00000077_bw010,c10_s01_cov100_seed00000077,flip,fast_gate,10,1,measured,1.0,0.1,,77,X,Y,12,2,12,12,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C03 C02->C08 C03->C04 C05->C06 C05->C09 C06->C07 C06->C09 W->Y X->C05 X->C06 X->Y C00-C02 C00-X,0.0036134169999968435,0.0,0.0036134169999968435,,4,45,12,0,0.25014005602240896,3.168067226890756,12,4
c10_s01_cov100_seed00000078_bw010,c10_s01_cov100_seed00000078,flip,fast_gate,10,1,measured,1.0,0.1,,78,X,Y,10,2,10,10,0.7692307692307693,1,W,0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C06 C02->C07 C02->C09 C04->C05 C04->C08 C06->C09 W->Y X->C02 X->C03 X->Y C00-X,0.0005242089999910604,0.0,0.0005242089999910604,,1,10,4,0,0.38571689123542197,2.092463030001279,10,6
c10_s01_cov100_seed00000079_bw010,c10_s01_cov100_seed00000079,flip,fast_gate,10,1,measured,1.0,0.1,,79,X,Y,12,2,12,12,0.8,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->C08 C00->Y C02->C03 C04->C05 C05->C07 C05->C09 C09->C07 W->Y X->C02 X->C04 X->Y C00-X,0.0006634169999415462,0.0,0.0006634169999415462,,1,12,5,0,0.30550208322963546,3.6943650945914364,12,5
c10_s01_cov100_seed00000080_bw010,c10_s01_cov100_seed00000080,flip,fast_gate,10,1,measured,1.0,0.1,,80,X,Y,12,2,12,12,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C03 C02->C04 C05->C07 C07->C09 W->Y X->C02 X->C05 X->C06 X->C07 X->Y C00-C08 C00-X,0.0025001250000968867,0.0,0.0025001250000968867,,3,34,9,0,0.25545787545787546,3.137912087912088,12,5
c10_s01_cov100_seed00000081_bw010,c10_s01_cov100_seed00000081,flip,fast_gate,10,1,measured,1.0,0.1,,81,X,Y,12,2,12,12,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C06 C03->C05 C03->C07 C08->C09 W->Y X->C02 X->C03 X->C04 X->C06 X->C07 X->Y C00-C08 C00-X,0.0024107500000809523,0.0,0.0024107500000809523,,4,45,12,0,0.19238952536824877,2.303205598510074,12,5
c10_s01_cov100_seed00000083_bw010,c10_s01_cov100_seed00000083,flip,fast_gate,10,1,measured,1.0,0.1,,83,X,Y,11,2,11,11,0.7857142857142857,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C08 C05->C06 C08->C09 W->Y X->C04 X->C05 X->C07 X->Y C00-X C02-X,0.0010638749999998254,0.0,0.0010638749999998254,,2,21,6,0,0.19105339105339106,1.9105339105339105,11,6
c10_s01_cov100_seed00000085_bw010,c10_s01_cov100_seed00000085,flip,fast_gate,10,1,measured,1.0,0.1,,85,X,Y,12,2,12,12,0.8,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C09 C00->Y C02->C04 C02->C05 C02->C07 C02->C08 C03->C09 C08->C04 W->Y X->C02 X->C07 X->Y C00-X,0.0005779999999049323,0.0,0.0005779999999049323,,1,12,5,0,0.20098041821726031,2.579571624033068,12,6
c10_s01_cov100_seed00000086_bw010,c10_s01_cov100_seed00000086,flip,fast_gate,10,1,measured,1.0,0.1,,86,X,Y,12,2,12,12,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C03->C08 C04->C06 C05->C07 C08->C09 W->Y X->C03 X->C05 X->C08 X->Y C00-X C02-X,0.002741582999988168,0.0,0.002741582999988168,,4,45,15,0,0.21867167919799496,2.671565276828435,12,4
c10_s01_cov100_seed00000087_bw010,c10_s01_cov100_seed00000087,flip,fast_gate,10,1,measured,1.0,0.1,,87,X,Y,11,2,11,11,0.7857142857142857,1,W,0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C05->C07 C05->C08 C05->C09 C07->C09 W->Y X->C02 X->C03 X->C04 X->C06 X->Y C00-X,0.0006347089999962918,0.0,0.0006347089999962918,,1,11,5,0,0.21062664749580637,2.1062664749580637,11,5
c10_s01_cov100_seed00000093_bw010,c10_s01_cov100_seed00000093,flip,fast_gate,10,1,measured,1.0,0.1,,93,X,Y,12,2,12,12,0.8,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 C02->C07 C03->C07 C05->C06 C06->C08 C06->C09 C09->C08 W->Y X->C02 X->C04 X->C05 X->Y C00-X,0.0008617089999916061,0.0,0.0008617089999916061,,1,12,5,0,0.11483777977210301,1.2451519912694171,12,3
c10_s01_cov100_seed00000095_bw010,c10_s01_cov100_seed00000095,flip,fast_gate,10,1,measured,1.0,0.1,,95,X,Y,12,2,12,12,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C08 C00->C09 C00->Y C02->C09 C03->C08 W->Y X->C04 X->C05 X->C06 X->C07 X->Y C00-X C03-X,0.001304208000192375,0.0,0.001304208000192375,,2,23,9,0,0.19862604540023893,2.45400238948626,12,7
c10_s01_cov100_seed00000096_bw010,c10_s01_cov100_seed00000096,flip,fast_gate,10,1,measured,1.0,0.1,,96,X,Y,10,2,10,10,0.7692307692307693,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C07 C00->Y C02->C03 C02->C05 C03->C04 C04->C08 C09->C02 W->Y X->C02 X->C09 X->Y C00-X,0.00044962500010115036,0.0,0.00044962500010115036,,1,10,3,0,0.12,1.2,10,3
c10_s01_cov100_seed00000100_bw010,c10_s01_cov100_seed00000100,flip,fast_gate,10,1,measured,1.0,0.1,,100,X,Y,11,2,11,11,0.7857142857142857,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C06 C02->C09 C03->C02 C05->C07 C05->C08 W->Y X->C02 X->C03 X->C04 X->C09 X->Y C00-X,0.00047941699995135423,0.0,0.00047941699995135423,,1,11,3,0,0.17361952382115742,1.7361952382115742,11,6
c10_s01_cov100_seed00000101_bw010,c10_s01_cov100_seed00000101,flip,fast_gate,10,1,measured,1.0,0.1,,101,X,Y,10,2,10,10,0.7692307692307693,1,W,0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C03 C02->C05 C02->C09 C04->C06 C05->C08 C06->C07 W->Y X->C04 X->Y C00-X,0.0004305830000248534,0.0,0.0004305830000248534,,1,10,2,0,0.04390243902439024,0.43902439024390244,10,5
c10_s01_cov100_seed00000006_bw025,c10_s01_cov100_seed00000006,flip,fast_gate,10,1,measured,1.0,0.25,,6,X,Y,10,4,10,10,0.7692307692307693,1,W,0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C02->C06 C03->C08 C04->C07 W->Y X->C05 X->C08 X->C09 X->Y C00-X C03-X,0.0017129589998603478,0.0,0.0017129589998603478,,3,28,8,0,0.23851540616246497,2.38515406162465,10,4
c10_s01_cov100_seed00000019_bw025,c10_s01_cov100_seed00000019,flip,fast_gate,10,1,measured,1.0,0.25,,19,X,Y,10,4,10,10,0.7692307692307693,1,W,0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C02->C08 C04->C06 C05->C07 C06->C09 W->Y X->C03 X->Y C00-X C02-X,0.0016299159999562107,0.0,0.0016299159999562107,,3,28,8,0,0.203988603988604,2.03988603988604,10,4
c10_s01_cov100_seed00000051_bw025,c10_s01_cov100_seed00000051,flip,fast_gate,10,1,measured,1.0,0.25,,51,X,Y,12,6,12,12,0.8,1,W,0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C07 C00->Y C02->C03 C03->C08 C04->C09 C06->C09 W->Y X->C05 X->Y C00-X C04-C06 C04-X,0.005748416999949768,0.0,0.005748416999949768,,7,76,19,0,0.2673202614379085,3.5277480689245393,12,3
c10_s01_cov100_seed00000053_bw025,c10_s01_cov100_seed00000053,flip,fast_gate,10,1,measured,1.0,0.25,,53,X,Y,11,6,11,11,0.7857142857142857,1,W,0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C04->C05 C04->C06 C04->C08 C05->C07 C06->C08 C06->C09 W->Y X->Y C00-X C02-X C04-X,0.005534625000109372,0.0,0.005534625000109372,,7,68,18,0,0.42341396862045444,4.234139686204545,11,5
c10_s01_cov100_seed00000069_bw025,c10_s01_cov100_seed00000069,flip,fast_gate,10,1,measured,1.0,0.25,,69,X,Y,10,4,10,10,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C03->C05 C03->C07 C04->C06 C05->C08 C07->C05 W->Y X->C03 X->C04 X->Y C00-C09 C00-X,0.0013014169999223668,0.0,0.0013014169999223668,,2,19,5,0,0.1922346850733391,1.922346850733391,10,3
c10_s01_cov100_seed00000089_bw025,c10_s01_cov100_seed00000089,flip,fast_gate,10,1,measured,1.0,0.25,,89,X,Y,10,4,10,10,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C08 C07->C05 W->Y X->C02 X->C03 X->C06 X->C09 X->Y C00-C07 C00-X,0.001466082999968421,0.0,0.001466082999968421,,2,19,5,0,0.19745639534883722,1.974563953488372,10,5
c10_s01_cov100_seed00000109_bw025,c10_s01_cov100_seed00000109,flip,fast_gate,10,1,measured,1.0,0.25,,109,X,Y,10,4,10,10,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C09 C03->C07 C04->C08 C05->C03 W->Y X->C02 X->C03 X->C05 X->Y C00-C04 C00-X,0.0018494999999347783,0.0,0.0018494999999347783,,4,37,8,0,0.18981481481481483,1.8981481481481481,10,4
c10_s01_cov100_seed00000118_bw025,c10_s01_cov100_seed00000118,flip,fast_gate,10,1,measured,1.0,0.25,,118,X,Y,12,6,12,12,0.8,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C09 C00->Y C03->C02 C03->C06 C04->C07 C05->C08 W->Y X->C05 X->C08 X->Y C00-C03 C00-X C03-C04,0.00854466600003434,0.0,0.00854466600003434,,12,126,25,0,0.3097165991902834,4.027398550042369,12,4
c10_s01_cov100_seed00000143_bw025,c10_s01_cov100_seed00000143,flip,fast_gate,10,1,measured,1.0,0.25,,143,X,Y,10,4,10,10,0.7692307692307693,1,W,0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C04 C02->C07 C03->C05 C06->C08 W->Y X->C03 X->C06 X->C09 X->Y C00-X C02-X,0.0010562090001258184,0.0,0.0010562090001258184,,2,19,8,0,0.26075801075801075,2.6075801075801075,10,5
c10_s01_cov100_seed00000160_bw025,c10_s01_cov100_seed00000160,flip,fast_gate,10,1,measured,1.0,0.25,,160,X,Y,11,6,11,11,0.7857142857142857,1,W,0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->C09 C00->Y C03->C05 C03->C08 C05->C07 C09->C04 W->Y X->C06 X->Y C00-X C03-X,0.0024597909998647083,0.0,0.0024597909998647083,,3,31,11,0,0.24636467187899544,2.4636467187899544,11,6
c10_s01_cov100_seed00000179_bw025,c10_s01_cov100_seed00000179,flip,fast_gate,10,1,measured,1.0,0.25,,179,X,Y,11,6,11,11,0.7857142857142857,1,W,0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C02->C07 C03->C06 C04->C08 C04->C09 C09->C08 W->Y X->C02 X->C05 X->Y C00-X C04-X,0.0017029999999067513,0.0,0.0017029999999067513,,3,31,11,0,0.8695859844853135,4.251415400408689,11,6
c10_s01_cov100_seed00000186_bw025,c10_s01_cov100_seed00000186,flip,fast_gate,10,1,measured,1.0,0.25,,186,X,Y,9,4,9,9,0.75,1,W,0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C03->C05 C03->C06 C05->C08 C07->C09 W->Y X->C07 X->Y C00-X C03-X,0.0008776249999300489,0.0,0.0008776249999300489,,2,17,6,0,0.2114583333333333,2.114583333333333,9,5
c10_s01_cov100_seed00000203_bw025,c10_s01_cov100_seed00000203,flip,fast_gate,10,1,measured,1.0,0.25,,203,X,Y,12,6,12,12,0.8,1,W,0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C03 C04->C09 C05->C06 C05->C08 C06->C08 C07->C09 W->Y X->C05 X->Y C00-X C04-C07 C04-X,0.00509791700005735,0.0,0.00509791700005735,,8,86,23,0,0.6243563454089769,5.672134882661199,12,4
c10_s01_cov100_seed00000211_bw025,c10_s01_cov100_seed00000211,flip,fast_gate,10,1,measured,1.0,0.25,,211,X,Y,12,6,12,12,0.8,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C03->C00 C03->C05 C03->C09 C03->X C04->C06 C04->C07 C05->C09 C06->C08 C07->C06 W->Y X->Y C00-X,0.0006893750000926957,0.0,0.0006893750000926957,,1,12,6,0,0.9029645712321521,7.649898876878483,12,3
c10_s01_cov100_seed00000247_bw025,c10_s01_cov100_seed00000247,flip,fast_gate,10,1,measured,1.0,0.25,,247,X,Y,10,4,10,10,0.7692307692307693,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C05 C02->C07 C03->C07 C03->C08 C03->C09 W->Y X->Y C00-C04 C00-X C04-C06,0.003257709000081377,0.0,0.003257709000081377,,4,36,7,0,0.9531746031746031,5.531746031746032,10,4
c10_s01_cov100_seed00000291_bw025,c10_s01_cov100_seed00000291,flip,fast_gate,10,1,measured,1.0,0.25,,291,X,Y,11,6,11,11,0.7857142857142857,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C08 C00->Y C02->C09 C04->C07 C05->C03 C06->C04 W->Y X->C04 X->C06 X->Y C00-C02 C00-X,0.0025412499999220017,0.0,0.0025412499999220017,,5,51,12,0,0.3225164663192832,3.225164663192832,11,4
c10_s01_cov100_seed00000294_bw025,c10_s01_cov100_seed00000294,flip,fast_gate,10,1,measured,1.0,0.25,,294,X,Y,9,4,9,9,0.75,1,W,0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C05->C06 C05->C07 C07->C08 W->Y X->C05 X->C09 X->Y C00-X C03-X,0.0010321669999484584,0.0,0.0010321669999484584,,2,17,5,0,0.5520158625247852,2.696629213483146,9,5
c10_s01_cov100_seed00000316_bw025,c10_s01_cov100_seed00000316,flip,fast_gate,10,1,measured,1.0,0.25,,316,X,Y,12,6,12,12,0.8,2,"C00,W",0.08333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C00 C02->C04 C02->C08 C02->X C03->C02 C03->C07 C03->C09 C04->C06 C07->C09 W->Y X->C04 X->C05 X->Y C00-X,0.0006663330000264978,0.0,0.0006663330000264978,,1,12,5,0,0.15843419925777905,1.9497266079624058,12,6
c10_s01_cov100_seed00000321_bw025,c10_s01_cov100_seed00000321,flip,fast_gate,10,1,measured,1.0,0.25,,321,X,Y,10,4,10,10,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C08 C03->C05 C04->C07 C06->C02 W->Y X->C03 X->C04 X->Y C00-C09 C00-X,0.0009150409998710529,0.0,0.0009150409998710529,,2,19,5,0,0.3969963369963369,2.4315018315018317,10,5
c10_s01_cov100_seed00000334_bw025,c10_s01_cov100_seed00000334,flip,fast_gate,10,1,measured,1.0,0.25,,334,X,Y,11,6,11,11,0.7857142857142857,1,W,0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C07 C00->C08 C00->Y C02->C09 C06->C09 W->Y X->C03 X->C04 X->Y C00-X C02-C06 C02-X,0.003495417000067391,0.0,0.003495417000067391,,6,59,15,0,0.32745412519458467,3.2745412519458466,11,5
c10_s01_cov100_seed00000344_bw025,c10_s01_cov100_seed00000344,flip,fast_gate,10,1,measured,1.0,0.25,,344,X,Y,10,4,10,10,0.7692307692307693,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C02->C07 C06->C08 W->Y X->C04 X->C05 X->C06 X->Y C00-C02 C00-X C02-C09,0.003556291999984751,0.0,0.003556291999984751,,7,60,14,0,0.3252735978112175,3.252735978112175,10,4
